word,shift_t1,shift_t2,shift_t3,shift_t4,shift_t5,shift_t6,shift_t7,shift_t8,shift_t9,shift_t10,shift_t11
washington,0.3824424147605896,0.3177676200866699,0.3125085234642029,0.3690125942230224,0.3410041332244873,0.2601522803306579,0.2954603433609009,0.3866873979568481,0.3240432143211365,0.3196777701377868,0.3489675521850586
border,0.3437955379486084,0.2787918448448181,0.2524868845939636,0.2514057755470276,0.2679842710494995,0.275052547454834,0.2196400165557861,0.2199842929840088,0.2778098583221435,0.2604806423187256,0.2916021347045898
deaths,0.2765481472015381,0.2106872200965881,0.2193856835365295,0.2044453620910644,0.2260581254959106,0.2555768489837646,0.2300138473510742,0.2392895221710205,0.194248080253601,0.2238863110542297,0.2624416351318359
cruz,,0.3126416802406311,0.2516905069351196,0.4299224019050598,0.4059104323387146,0.3977199792861938,0.3374505043029785,0.4016034603118896,0.3772699236869812,0.2781814336776733,0.377964437007904
attacks,0.2821121215820312,0.2478362321853637,0.2410753965377807,0.2697989344596863,0.3465393185615539,0.3061199188232422,0.3084882497787475,0.4078302383422851,0.3051410913467407,0.2725676298141479,0.4100213050842285
press,0.2946717739105224,0.3017728328704834,0.3124218583106994,0.2068405151367187,0.2887274026870727,0.2666251063346863,0.2736904621124267,0.3096020221710205,0.2512298226356506,0.253881573677063,0.2651087641716003
individuals,0.2974753379821777,0.2214971780776977,0.236895740032196,0.3025624752044678,0.4171372056007385,0.334043025970459,0.3217940926551819,0.3403853178024292,0.3761833906173706,0.2997549772262573,0.3056564331054687
jail,0.2529465556144714,0.1718312501907348,0.214343249797821,0.2048876285552978,0.2863548398017883,0.2857857346534729,0.2427477836608886,0.2394015192985534,0.2565879821777344,0.2211687564849853,0.2021539807319641
pandemic,,,,,,,,,0.1903035044670105,0.2121758460998535,0.3144426345825195
safety,0.2138545513153076,0.1790330410003662,0.1533037424087524,0.2284421920776367,0.2780926823616028,0.3055905103683471,0.2930222749710083,0.280443012714386,0.2532727718353271,0.2454954385757446,0.2489891052246093
shooting,0.2748879194259643,0.1927841901779174,0.1961144208908081,0.2791633605957031,0.2951856851577759,0.3185570836067199,0.206248939037323,0.2767376899719238,0.2032922506332397,0.211633026599884,0.3094054460525512
supporter,0.2577167153358459,0.1712607145309448,0.2029496431350708,0.2623668313026428,0.2831071615219116,0.3449629545211792,0.3194767236709595,0.374858021736145,0.3055541515350342,0.3230587244033813,0.359426736831665
prices,0.18509042263031,0.1542620658874511,0.1483211517333984,0.1526397466659546,0.177883505821228,0.1964982748031616,0.1772145628929138,0.2324073314666748,0.2090556621551513,0.1477898359298706,0.1867088079452514
libertarian,0.3017094135284424,0.2423793077468872,0.2639689445495605,0.2165623307228088,0.3063899874687195,0.3179118633270263,0.3036175370216369,0.322266936302185,0.2658761739730835,0.316034734249115,0.3571444749832153
executive,0.2384500503540039,0.1684585213661193,0.171679675579071,0.2056412100791931,0.2410279512405395,0.2336467504501342,0.2314780950546264,0.2472351193428039,0.2092956900596618,0.2248905897140503,0.2137914299964904
bidens,,,,,,,,0.3792761564254761,0.2421966195106506,0.2765313982963562,0.3519915342330932
student,0.3066500425338745,0.3127140998840332,0.3301306962966919,0.3877252340316772,0.3782480955123901,0.3515905141830444,0.3498703837394714,0.3249528408050537,0.3119215965270996,0.3310526609420776,0.3182454109191894
land,0.3748244047164917,0.2690807580947876,0.2484989762306213,0.3119357228279114,0.2836699485778808,0.3373478055000305,0.3048534393310547,0.3460326194763183,0.2676914930343628,0.2337029576301574,0.3503566980361938
narrative,0.3642421960830688,0.2724510431289673,0.2802126407623291,0.3072053790092468,0.2763353586196899,0.2760597467422485,0.2946928143501282,0.2969862818717956,0.2912980318069458,0.2593099474906921,0.4061516523361206
corruption,0.344319224357605,0.2996758222579956,0.2721934914588928,0.2917762994766235,0.3407766222953796,0.3579853177070617,0.3304437398910522,0.3934017419815063,0.3066397905349731,0.2762914299964905,0.3843099474906921
damage,0.2885791063308716,0.1778714060783386,0.2250436544418335,0.2455964088439941,0.2351387739181518,0.2502428293228149,0.2265630960464477,0.2551400661468506,0.2067572474479675,0.2137700319290161,0.2748720645904541
moral,0.313937783241272,0.2481600046157837,0.2107428312301635,0.243001103401184,0.2399890422821045,0.2358573675155639,0.2813346982002258,0.2246104478836059,0.2077918648719787,0.2047374844551086,0.3056157827377319
romney,0.2091221809387207,0.2295929193496704,0.2068372964859008,0.2163261175155639,0.2905623912811279,0.2893229126930237,0.2814586162567138,0.3212547302246094,0.3170639872550964,0.2629376649856567,0.2066684365272522
budget,0.2362052798271179,0.2030669450759887,0.2015717029571533,0.2291555404663086,0.2827719449996948,0.2491060495376587,0.1946662664413452,0.2377717494964599,0.2608288526535034,0.2508758306503296,0.2483931183815002
county,0.3036603927612304,0.2064542770385742,0.1789210438728332,0.2250651121139526,0.2881770133972168,0.3464218378067016,0.2758340835571289,0.315879762172699,0.2684201002120971,0.2486351728439331,0.3204693794250488
desantis,,,,,,,0.3443905115127563,,0.4217900037765503,0.3854615688323974,0.3260029554367065
union,0.260336697101593,0.2900421619415283,0.3020180463790893,0.3244402408599853,0.2831254005432129,0.2670927047729492,0.3292410373687744,0.3199957013130188,0.2553985118865967,0.2423278093338012,0.3123745322227478
pence,,,,,0.3816181421279907,0.3399972915649414,0.3183978796005249,0.4011428356170654,0.3789337277412414,0.2768962383270263,0.2201550006866455
mitch,,,0.1304933428764343,,0.2546263933181762,0.33148854970932,0.2901052832603454,0.2731314897537231,0.2877905368804931,0.2838443517684936,0.2873609662055969
ideology,0.2553137540817261,0.2347078323364257,0.2616312503814697,0.3123369216918945,0.3654599189758301,0.2852038145065307,0.3900659680366516,0.3372160792350769,0.2746812105178833,0.3409430980682373,0.3745558857917785
property,0.2817387580871582,0.2415039539337158,0.2571881413459778,0.310564637184143,0.2857224941253662,0.2735610008239746,0.2890098094940185,0.28952556848526,0.251059889793396,0.2786127924919128,0.3723242282867431
theory,0.3696962594985962,0.2872437834739685,0.3132776021957397,0.303155779838562,0.3958796262741089,0.3465644121170044,0.374225378036499,0.4309722185134887,0.2838302850723266,0.2301394939422607,0.4210391044616699
officials,0.3724010586738586,0.2619049549102783,0.3132544755935669,0.2661957740783691,0.3104863166809082,0.3336556553840637,0.3358800411224365,0.3285561800003052,0.2775331735610962,0.3188250660896301,0.3074762225151062
cnn,0.2567658424377441,0.1987621784210205,0.1823338270187378,0.2863872051239013,0.2644896507263183,0.3162902593612671,0.3895658850669861,0.3806495070457458,0.3420907258987427,0.3556752204895019,0.272762656211853
usa,0.4551029801368713,0.3780584335327148,0.4394209384918213,0.3713451027870178,0.486858069896698,0.545853853225708,0.4470750093460083,0.4281816482543945,0.3831976652145386,0.4420462250709533,0.4341670274734497
insane,0.3356553316116333,0.2398521900177002,0.3030250072479248,0.3502519130706787,0.4201633334159851,0.3593679666519165,0.3351013660430908,0.3274376392364502,0.3293126821517944,0.2891438603401184,0.3780677318572998
destroy,0.3813039064407348,0.215486466884613,0.2662083506584167,0.3312436938285827,0.3137431144714355,0.3399451971054077,0.3155733346939087,0.3469166755676269,0.2721751928329468,0.2777537107467651,0.352728009223938
constitutional,0.2896886467933655,0.2531882524490356,0.2262352705001831,0.2773505449295044,0.3381295204162597,0.2931837439537048,0.3311558365821838,0.3331749439239502,0.3091657757759094,0.256367564201355,0.3079978227615356
murder,0.2965850830078125,0.2280895113945007,0.2414015531539917,0.2729695439338684,0.3616747856140136,0.2902873754501343,0.2988744974136352,0.2843978404998779,0.2341420650482177,0.2318812608718872,0.3443940281867981
drug,0.2929863929748535,0.1862003803253173,0.2413948774337768,0.1941853761672973,0.2555161714553833,0.2573839426040649,0.2610867619514465,0.2634467482566833,0.2262287735939026,0.2459897398948669,0.3026984930038452
aca,0.2598776817321777,0.2289381027221679,0.1992229223251342,0.2295632362365722,0.2860276699066162,0.2361823320388794,0.278016448020935,0.2876739501953125,0.2801575064659118,0.3097947835922241,0.2115935087203979
reagan,0.2672247886657715,0.2339652180671692,0.2500405311584472,0.2611801624298095,0.3812627792358398,0.2867345809936523,0.3140965700149536,0.3464965224266052,0.3235976099967956,0.3028081655502319,0.2361990213394165
corrupt,0.3080657720565796,0.3001009225845337,0.3155582547187805,0.2752678990364074,0.3512491583824157,0.2953976988792419,0.3410648107528686,0.4739001393318176,0.3552817106246948,0.3314484357833862,0.3445603251457214
filibuster,0.3018050789833069,0.2331087589263916,0.1660395860671997,0.2217503190040588,0.2941752672195434,0.2343928813934326,0.2685341835021972,0.2744731307029724,0.2660410404205322,0.2149245738983154,0.2561272382736206
nazis,0.3588627576828003,0.2494265437126159,0.1919432878494262,0.2271620035171508,0.3677432537078857,0.3268989324569702,0.2944657206535339,0.3606386184692383,0.305172324180603,0.3069186210632324,0.3125499486923218
poverty,0.2699272632598877,0.1749518513679504,0.1944962739944458,0.239209771156311,0.2344033122062683,0.295873761177063,0.2646344304084778,0.2733722925186157,0.2665325999259949,0.278212308883667,0.3426018357276916
nazi,0.3922914266586303,0.2907233238220215,0.3428869247436523,0.2660314440727234,0.3788429498672485,0.3579518795013428,0.3889393806457519,0.4272671341896057,0.2696220278739929,0.3613525629043579,0.3582274317741394
scotus,0.2774381041526794,0.1532226204872131,0.145190954208374,0.2124049663543701,0.265577495098114,0.2912695407867431,0.2550553679466247,0.3002997636795044,0.2473676204681396,0.2428107261657714,0.2453990578651428
minorities,0.294560968875885,0.1984999775886535,0.2420440912246704,0.2585152983665466,0.3319993019104004,0.3386698961257934,0.3313436508178711,0.3472836017608642,0.3101034164428711,0.3602668046951294,0.2990723252296448
nuclear,0.3369273543357849,0.1811901330947876,0.2688336968421936,0.2344699501991272,0.2999511957168579,0.2971271276473999,0.2768839597702026,0.296647846698761,0.277567446231842,0.230225920677185,0.4077529907226562
clintons,0.3208166360855102,0.2271545529365539,0.2486659884452819,0.3357331156730652,0.3678182959556579,0.3641247749328613,0.3612410426139831,0.3522955775260925,0.3872551321983337,0.4269545078277588,0.3537587523460388
courts,0.2660625576972961,0.2085545659065246,0.2175436019897461,0.2756786942481994,0.3220832347869873,0.3110048770904541,0.2870996594429016,0.2579486966133117,0.2403355836868286,0.2381114363670349,0.2752942442893982
intelligence,0.333866536617279,0.3648931384086609,0.2446930408477783,0.2459526062011718,0.2756070494651794,0.2442623972892761,0.2116003632545471,0.2372258305549621,0.2104681730270385,0.2886682748794555,0.3196219205856323
rightwing,0.2996705174446106,0.2384372353553772,0.340742826461792,0.2205897569656372,0.477553129196167,0.4104431867599487,0.4369612336158752,0.4975377917289734,0.412247359752655,0.385001540184021,0.2998753786087036
nra,0.2511563301086426,0.2772855758666992,0.3265682458877563,0.2443337440490722,0.4264857172966003,0.3484351634979248,0.3157632350921631,0.447437047958374,0.4258985519409179,0.4610466957092285,0.3641341924667358
cities,0.2555807828903198,0.2199552059173584,0.2068214416503906,0.2812871932983398,0.302323579788208,0.2960783839225769,0.2784439325332641,0.3179068565368652,0.2336269617080688,0.2275853157043457,0.3204444646835327
supports,0.3350470066070556,0.250872254371643,0.2302984595298767,0.2939118146896362,0.3556301593780517,0.3494627475738525,0.35051429271698,0.3348763585090637,0.3756052255630493,0.3004792928695678,0.3628569841384887
global,0.2751712203025818,0.2290480136871338,0.1798539161682129,0.2757284641265869,0.2824185490608215,0.3452287912368774,0.3349838256835937,0.3210994601249695,0.3137916326522827,0.2879959940910339,0.3234829902648926
wages,0.2246085405349731,0.1661786437034607,0.2117636799812317,0.1682335138320922,0.2238754630088806,0.2393068075180053,0.2051780223846435,0.2131996154785156,0.1794300675392151,0.1580052971839904,0.2438992261886596
turnout,0.3731806874275207,0.0991004705429077,0.0965229272842407,0.1504888534545898,0.2074935436248779,0.2568001747131347,0.2076100707054138,0.2052874565124511,0.2335433959960937,0.2014632225036621,0.1729305386543274
represent,0.3885376453399658,0.2360503673553466,0.2373061180114746,0.2461773157119751,0.2660986185073852,0.2837086915969848,0.2885888814926147,0.2807453870773315,0.2845633625984192,0.2780554294586181,0.256974458694458
fascism,0.2762736082077026,0.2203415632247924,0.2159970998764038,0.1940420866012573,0.4272793531417846,0.4491504430770874,0.3663500547409057,0.4482171535491943,0.3504307270050049,0.3775523900985718,0.4206631183624267
socialist,0.3615329265594482,0.2951580286026001,0.2776839733123779,0.3609830141067505,0.3559199571609497,0.3653990030288696,0.2838395833969116,0.3871660232543945,0.3409454226493835,0.487407386302948,0.3890860676765442
attacking,0.2994148731231689,0.2707788944244385,0.3056313395500183,0.3030349612236023,0.3275725245475769,0.3790673017501831,0.4034191370010376,0.3960804939270019,0.306039035320282,0.365126371383667,0.410428524017334
vaccine,,,0.1687652468681335,,0.2773656845092773,,,0.3870484828948974,0.2597323656082153,0.1577422022819519,0.3726669549942016
opposition,0.3645699024200439,0.3156142830848694,0.2784634828567505,0.3579880595207214,0.3968126177787781,0.3519702553749084,0.3216866254806518,0.3996737599372864,0.3658772110939026,0.3627130389213562,0.3967164754867553
judges,0.2840245366096496,0.2729414701461792,0.2391029596328735,0.2263294458389282,0.3180837035179138,0.3374566435813904,0.3605338335037231,0.2888920307159424,0.2679228186607361,0.2927151918411255,0.2605177760124206
organization,0.3232498168945312,0.259799599647522,0.299831748008728,0.2981774806976318,0.3531222939491272,0.3141541481018066,0.3530477285385132,0.3912687301635742,0.3461959362030029,0.3051086068153381,0.4112180471420288
church,0.2583924531936645,0.2589436769485473,0.2813700437545776,0.2956405282020569,0.3025168776512146,0.284706175327301,0.3284564018249511,0.3267425298690796,0.2433865070343017,0.2880493402481079,0.2788270711898803
politically,0.2740136981010437,0.1750216484069824,0.2202839851379394,0.3143311738967895,0.2536150813102722,0.2506576776504516,0.2830376625061035,0.2691869735717773,0.2342050075531005,0.2951023578643799,0.2609647512435913
proven,0.2551512718200683,0.2158952355384826,0.2082126140594482,0.2299543023109436,0.2594414949417114,0.302333652973175,0.2573696970939636,0.2958607673645019,0.2689778804779053,0.232878565788269,0.2575829029083252
citizen,0.2998114228248596,0.2089393138885498,0.2206095457077026,0.2222777605056762,0.2268658280372619,0.2550240159034729,0.2201765775680542,0.2698138356208801,0.2547340393066406,0.2597139477729797,0.3396019339561462
cops,0.3118227124214172,0.2080976963043213,0.2694534063339233,0.326487123966217,0.3375117182731628,0.3850532174110412,0.264142632484436,0.3741154074668884,0.2135147452354431,0.2658009529113769,0.3519629240036011
pelosi,0.3517816066741943,0.294884443283081,0.2577263116836548,0.2635899782180786,0.4284679293632507,0.3495615720748901,0.3794540166854858,0.3380469679832458,0.330619752407074,0.4078770875930786,0.3734189867973327
crisis,0.282321572303772,0.2645941972732544,0.2473132014274597,0.3200938105583191,0.3249508142471313,0.3360886573791504,0.3159682750701904,0.2801557183265686,0.2643575668334961,0.2778629064559936,0.3312991857528686
biased,0.272491455078125,0.1387794017791748,0.1744654178619384,0.1969367861747741,0.286977469921112,0.3652114272117615,0.2880502939224243,0.3519055843353271,0.3091340661048889,0.2281010746955871,0.2837029099464416
maga,,,,,0.3990561366081238,0.3295604586601257,0.2977875471115112,0.3840546607971191,0.3975827693939209,0.390048623085022,0.4179915189743042
congressional,0.284629762172699,0.2039887905120849,0.1953276395797729,0.211568534374237,0.273892879486084,0.326187789440155,0.2623545527458191,0.2786238193511963,0.2562037706375122,0.2501055598258972,0.2597184181213379
unemployment,0.2188546657562255,0.1968610286712646,0.2091119289398193,0.1950823664665222,0.2610431313514709,0.3129365444183349,0.2602817416191101,0.2507170438766479,0.1678982973098755,0.2156281471252441,0.2181146740913391
impeached,,0.224107027053833,0.1648026704788208,,0.245845079421997,0.2578568458557129,0.1928848624229431,0.2284368872642517,0.4293224811553955,0.2512286901473999,0.1800423860549926
obamacare,0.3497582674026489,0.2641001939773559,0.2096312046051025,0.2552977800369262,0.2960938215255737,0.2380083799362182,0.3107458353042602,0.3273806571960449,0.3268336057662964,0.3515664935111999,0.1939970254898071
representatives,0.2624160647392273,0.2094357013702392,0.1763886213302612,0.2195826172828674,0.3114060163497925,0.3847237229347229,0.3171020746231079,0.2842061519622803,0.3249119520187378,0.3121010065078735,0.2682332396507263
proud,0.2979574203491211,0.2513146996498108,0.2676385045051574,0.2948336601257324,0.3785038590431213,0.3310661315917969,0.2821496129035949,0.3396618366241455,0.2468740344047546,0.2781252861022949,0.2746004462242126
anti,0.3387975096702575,0.2472230792045593,0.2397257089614868,0.3587129712104797,0.3427938818931579,0.4177097082138061,0.3566441535949707,0.3422411680221557,0.2680059671401977,0.3154776692390442,0.4225010871887207
iraq,0.3237625956535339,0.2455933094024658,0.3260937929153442,0.3000730872154236,0.3704131841659546,0.3369039297103882,0.2656066417694092,0.2696614265441894,0.2590903639793396,0.2886037230491638,0.3294497728347778
nations,0.3383452296257019,0.2545245289802551,0.306115448474884,0.2899549007415771,0.3541288375854492,0.3717105984687805,0.3473134040832519,0.3515284061431885,0.3435417413711548,0.3303802013397217,0.3413180112838745
legally,0.2605369687080383,0.1974018812179565,0.2605589032173157,0.2410790920257568,0.2932252287864685,0.2729712724685669,0.2416596412658691,0.2566956281661987,0.3051266670227051,0.2977876663208008,0.3441296219825744
capital,0.2508081793785095,0.338883638381958,0.2782251834869385,0.2326577305793762,0.3804280757904053,0.374294102191925,0.3508281111717224,0.3427408933639526,0.3336949348449707,0.2651948928833008,0.3574464321136474
gerrymandering,,0.1915627717971801,0.1978808641433715,0.1462492942810058,0.2869271039962768,0.3009029030799866,0.2920108437538147,0.2798579931259155,0.2757713198661804,0.2783135175704956,0.188731849193573
birth,0.2232297658920288,0.2118012905120849,0.186856210231781,0.2277954220771789,0.2654374837875366,0.274024486541748,0.2859647274017334,0.2460595369338989,0.3063101172447204,0.2340742349624633,0.2700836062431335
inflation,0.3043632507324219,0.1708810329437255,0.1638203263282776,0.190708041191101,0.2286651134490966,0.2597862482070923,0.2126753330230713,0.2845827341079712,0.2616492509841919,0.2236043810844421,0.3255180120468139
firearms,0.266497254371643,0.1769899725914001,0.1653567552566528,0.2002080082893371,0.2371647357940673,0.2816340327262878,0.2131965160369873,0.2958782911300659,0.2669278383255005,0.2463728189468383,0.2706709504127502
enemy,0.3208824396133423,0.235943853855133,0.2918028831481933,0.2722036838531494,0.3257815837860107,0.3102807402610779,0.3170430660247803,0.3608035445213318,0.2509949207305908,0.272067666053772,0.2651989459991455
protest,0.4309684038162231,0.2875025272369385,0.3031175136566162,0.4036387205123901,0.3669881224632263,0.3505947589874267,0.3615277409553528,0.4273107051849365,0.3216472864151001,0.2881374359130859,0.3885610103607178
dc,0.3428796529769897,0.2881987690925598,0.2414101958274841,0.3739520907402038,0.4497584104537964,0.3834071159362793,0.2914298176765442,0.3873281478881836,0.3215097188949585,0.2748546600341797,0.4017399549484253
george,0.2373651266098022,0.2241645455360412,0.1878806948661804,0.2021236419677734,0.2596750855445862,0.2943131923675537,0.2396023869514465,0.3028997778892517,0.2691768407821655,0.240463376045227,0.2167572975158691
partisan,0.3307291865348816,0.2798758745193481,0.2531877160072326,0.3087960481643677,0.3699491024017334,0.2771593332290649,0.3197695016860962,0.2671189308166504,0.2407746315002441,0.3141928315162658,0.2465704679489135
gender,0.2294607162475586,0.194490909576416,0.1895764470100402,0.3301929235458374,0.2931941747665405,0.3342668414115906,0.2423092126846313,0.2871701717376709,0.2873945236206054,0.2638591527938843,0.270986795425415
armed,0.2677514553070068,0.1597905158996582,0.1982837915420532,0.2466179132461547,0.2874238491058349,0.3037699460983276,0.2113406658172607,0.2953652739524841,0.2472449541091919,0.2363209724426269,0.3692679405212402
midterms,,0.1214691400527954,0.1590983867645263,0.188717782497406,0.2299809455871582,0.2743366360664367,0.2853895425796509,0.2505548000335693,0.2916227579116821,0.2848910093307495,0.1997504234313964
wars,0.2415087819099426,0.2206690907478332,0.249226689338684,0.2476592063903808,0.2923824787139892,0.2958450317382812,0.2406957149505615,0.2678713798522949,0.2635077834129333,0.2694060206413269,0.2989531755447387
terrorist,0.2828249931335449,0.2507117390632629,0.2373716831207275,0.2753844261169433,0.3272708654403686,0.2921345233917236,0.3077245354652405,0.3159326910972595,0.2647935748100281,0.2501596808433532,0.3803188800811767
criminals,0.3028923273086548,0.2035546898841858,0.2532587051391601,0.2801194190979004,0.3260567784309387,0.3806111812591553,0.3045804500579834,0.3564099669456482,0.3486173152923584,0.3141406774520874,0.381967544555664
innocent,0.2367132306098938,0.1919437646865844,0.2058720588684082,0.2317013144493103,0.2943693995475769,0.3059407472610473,0.2356016039848327,0.3057597875595093,0.2651687860488891,0.23567795753479,0.2904729843139648
drugs,0.3080187439918518,0.1997950673103332,0.2144557237625122,0.2215180397033691,0.2975363731384277,0.3623527288436889,0.2706282138824463,0.2950264811515808,0.2648231387138366,0.2620562314987182,0.3747280240058899
garbage,0.3536665439605713,0.2411469221115112,0.2304707765579223,0.2755600214004516,0.3409987688064575,0.3286305665969848,0.3252202272415161,0.3328061103820801,0.2571709156036377,0.3135259747505188,0.3568649291992187
hitler,0.3788854479789734,0.2649543285369873,0.2745008468627929,0.2840824723243713,0.3146945238113403,0.3789906501770019,0.3414249420166015,0.3398504853248596,0.2586666941642761,0.2990049123764038,0.3369097113609314
fund,0.263399600982666,0.2503120899200439,0.200646162033081,0.2114726305007934,0.3150298595428467,0.317436158657074,0.3073242902755737,0.2566409707069397,0.2577910423278808,0.309504747390747,0.2603670358657837
virus,,,0.2356520891189575,,,,,,0.2315800786018371,0.2346872091293335,
bias,0.2510358095169067,0.2299790978431701,0.2333881258964538,0.2210218906402588,0.2721431255340576,0.2707580327987671,0.2966808080673218,0.2830795645713806,0.2504096031188965,0.216953158378601,0.3404380083084106
ted,0.1991735100746154,0.2843101024627685,0.2009352445602417,0.3944220542907715,0.3723903298377991,0.3611330389976501,0.3054994940757751,0.3856925964355469,0.2818582057952881,0.2550312876701355,0.3264103531837463
trial,0.2614452838897705,0.2360762357711792,0.1903809905052185,0.2753384113311767,0.2906205058097839,0.331403911113739,0.2940394282341003,0.276715338230133,0.2622519731521606,0.2631217241287231,0.3177734613418579
west,0.3288819789886474,0.1777364611625671,0.2311159968376159,0.2514450550079345,0.3611140847206116,0.2724243402481079,0.3100584149360657,0.3733494281768799,0.3159557580947876,0.3406755924224853,0.2841793298721313
racists,0.2770478129386902,0.2106744050979614,0.2471169233322143,0.2564184665679931,0.3100351095199585,0.3174184560775757,0.3627797365188598,0.3919461965560913,0.3668982982635498,0.3418188095092773,0.3243623375892639
students,0.2525612115859985,0.2176299095153808,0.3202704787254333,0.2931872606277466,0.3141301870346069,0.3071901798248291,0.2980333566665649,0.2818021774291992,0.2884548902511596,0.2866675853729248,0.3353378772735595
slavery,0.3312169313430786,0.2816281318664551,0.2701871395111084,0.3407525420188904,0.3150074481964111,0.3121540546417236,0.2794127464294433,0.327446699142456,0.2608896493911743,0.237856388092041,0.2708806991577148
ignorance,0.3197754621505737,0.2369961738586425,0.1900461316108703,0.2266931533813476,0.3552966117858886,0.3236297965049743,0.2714688777923584,0.2802292108535766,0.2260817289352417,0.2593166828155517,0.3026800155639648
harris,,,0.2428857684135437,0.3026244044303894,0.2560367584228515,0.2518347501754761,0.3454707264900207,0.3760136365890503,0.3115280866622925,0.3749658465385437,0.3467522859573364
terrorists,0.3580561280250549,0.3080831170082092,0.3085790872573852,0.3384453058242798,0.3696736097335815,0.3631055355072021,0.4383082389831543,0.4008886814117431,0.378035306930542,0.2873345613479614,0.3569761514663696
authority,0.2808321714401245,0.2363693714141845,0.2894892692565918,0.3314849138259887,0.3604118824005127,0.2938413023948669,0.2537846565246582,0.2776634693145752,0.2836956977844238,0.3128285408020019,0.3562511205673218
capitol,,,,0.2319192886352539,0.2678072452545166,0.3335140943527221,0.3042817115783691,0.3260285258293152,0.3481937050819397,0.2308487892150879,0.2406203150749206
ballots,0.222050130367279,0.1741787195205688,0.1371020078659057,,0.2284458875656128,0.179457426071167,0.2761372327804565,0.2479342222213745,0.1613977551460266,0.2430434823036193,0.297146737575531
disgusting,0.3321461677551269,0.2761263847351074,0.2713261842727661,0.3677324056625366,0.4353722929954529,0.38629812002182,0.3477571010589599,0.3308253288269043,0.2955929040908813,0.2805337309837341,0.3293663263320923
governments,0.2865502834320068,0.2601688504219055,0.2684659957885742,0.2895878553390503,0.3585325479507446,0.3213062286376953,0.3181045055389404,0.3599475622177124,0.3233368396759033,0.302625834941864,0.3283463716506958
mueller,,,,,,0.2845591306686401,0.2571632862091064,0.2354414463043213,0.3069442510604858,0.3075598478317261,
educated,0.2739089131355285,0.211880087852478,0.2236139774322509,0.2411854267120361,0.2993565797805786,0.3302644491195678,0.2669460773468017,0.284900426864624,0.2389276027679443,0.2288042306900024,0.2686944603919983
capitalism,0.3080359697341919,0.1998834609985351,0.1977946758270263,0.2308310866355896,0.3176581859588623,0.3036841154098511,0.2641751170158386,0.3311233520507812,0.2610232830047607,0.284936785697937,0.3352184891700744
economics,0.2228704094886779,0.1564666032791137,0.1546351909637451,0.2059028148651123,0.2569386959075928,0.2494765520095825,0.2782395482063293,0.3181241750717163,0.2745506763458252,0.2688767910003662,0.2819042205810547
vp,0.2630472183227539,0.1359513401985168,0.1238186955451965,0.1679338216781616,0.2299833297729492,0.3136394619941711,0.2478290200233459,0.2771570086479187,0.2291212677955627,0.2981768846511841,0.2364503145217895
delegates,,,,0.1523054838180542,0.2079640030860901,0.3279531002044678,0.2194627523422241,0.2486340999603271,0.279753565788269,0.3754691481590271,
enforcement,0.3186224102973938,0.2302100658416748,0.2813766598701477,0.2689239382743835,0.3534269332885742,0.3058192729949951,0.2601262927055359,0.3860095739364624,0.2905037403106689,0.3318096399307251,0.3156380653381347
career,0.3949987888336181,0.3129210472106933,0.3017947673797607,0.3279323577880859,0.3048428297042846,0.3027307987213135,0.3404078483581543,0.3260195851325989,0.2477684617042541,0.236112356185913,0.3465304374694824
christians,0.2922183275222778,0.2381446361541748,0.2732898592948913,0.2560631036758423,0.3465466499328613,0.3728220462799072,0.3526782989501953,0.3212624192237854,0.329179048538208,0.3073117733001709,0.2973942756652832
ukraine,,,0.2519099712371826,0.1823196411132812,0.3551980257034302,0.3480266332626343,0.3356083631515503,0.3386396169662475,0.253286600112915,0.3024587035179138,0.301623523235321
loans,0.2618944048881531,0.1937547922134399,0.2098587751388549,0.2459895014762878,0.3157047033309936,0.2544048428535461,0.2546758651733398,0.2533197402954101,0.2415221929550171,0.2218236923217773,0.1955000162124633
socialism,0.3552268743515014,0.2830128073692322,0.2903882265090942,0.3203184604644775,0.3824989795684814,0.4074344635009765,0.2951338291168213,0.3601316213607788,0.4456521868705749,0.471089243888855,0.3540618419647217
radical,0.3624061346054077,0.2780892252922058,0.3486227989196777,0.3384073972702026,0.3987478017807007,0.4120030403137207,0.4596055746078491,0.4033716917037964,0.397405743598938,0.3523772954940796,0.36922287940979
domestic,0.3692909479141235,0.2670436501502991,0.3227595090866089,0.2889185547828674,0.3496695756912231,0.2950673699378967,0.3352293372154236,0.3869003653526306,0.346845269203186,0.3018614649772644,0.4366936683654785
ny,0.3286741971969604,0.2838307619094848,0.2678926587104797,0.2465662956237793,0.2845147848129272,0.315930962562561,0.2893853187561035,0.3949747085571289,0.3147546052932739,0.2918338775634765,0.3014547824859619
libertarians,0.3300903439521789,0.240541934967041,0.2524008154869079,0.1994296312332153,0.3004845380783081,0.3573304414749145,0.3453212976455688,0.4142016172409057,0.3492317199707031,0.3732819557189941,
followers,0.3579779863357544,0.3174969553947449,0.3597064018249511,0.3140096664428711,0.3072990179061889,0.3775257468223572,0.3259357810020447,0.3508574962615967,0.3490905165672302,0.2813602685928345,0.3124095201492309
rally,0.3690934181213379,0.2584105730056762,0.148837149143219,0.2593984603881836,0.3309721946716308,0.3180840015411377,0.262465238571167,0.2735050916671753,0.2321396470069885,0.221476674079895,0.2736787796020508
