word,trend,h,p,z,slope,n_obs
ambassador,insufficient_data,False,,,,6
felon,insufficient_data,False,,,,7
rioting,insufficient_data,False,,,,5
equity,insufficient_data,False,,,,8
corona,insufficient_data,False,,,,2
ussr,insufficient_data,False,,,,6
arrests,insufficient_data,False,,,,4
powell,insufficient_data,False,,,,7
romneys,insufficient_data,False,,,,6
asians,insufficient_data,False,,,,5
deport,insufficient_data,False,,,,6
celebrities,insufficient_data,False,,,,6
antiamerican,insufficient_data,False,,,,6
israeli,insufficient_data,False,,,,7
brigade,insufficient_data,False,,,,7
killings,insufficient_data,False,,,,8
catholics,insufficient_data,False,,,,6
sharia,insufficient_data,False,,,,8
assaulted,insufficient_data,False,,,,7
dementia,insufficient_data,False,,,,4
radicals,insufficient_data,False,,,,8
pedophiles,insufficient_data,False,,,,5
dominion,insufficient_data,False,,,,3
gangs,insufficient_data,False,,,,7
principled,insufficient_data,False,,,,7
racially,insufficient_data,False,,,,7
nursing,insufficient_data,False,,,,3
hysteria,insufficient_data,False,,,,7
lockdown,insufficient_data,False,,,,2
looting,insufficient_data,False,,,,2
lockdowns,insufficient_data,False,,,,2
amnesty,insufficient_data,False,,,,6
marxist,insufficient_data,False,,,,6
lefties,insufficient_data,False,,,,4
lefty,insufficient_data,False,,,,5
senile,insufficient_data,False,,,,1
farleft,insufficient_data,False,,,,4
reparations,insufficient_data,False,,,,4
hamas,insufficient_data,False,,,,4
taiwan,insufficient_data,False,,,,3
sanctuary,insufficient_data,False,,,,3
dossier,insufficient_data,False,,,,3
rittenhouse,insufficient_data,False,,,,2
neocons,insufficient_data,False,,,,6
discord,insufficient_data,False,,,,4
pedophilia,insufficient_data,False,,,,1
rogan,insufficient_data,False,,,,3
audits,insufficient_data,False,,,,1
lefts,insufficient_data,False,,,,7
mayors,insufficient_data,False,,,,4
maxine,insufficient_data,False,,,,2
pfizer,insufficient_data,False,,,,1
mobs,insufficient_data,False,,,,3
pedo,insufficient_data,False,,,,1
dysphoria,insufficient_data,False,,,,3
fisa,insufficient_data,False,,,,2
marxism,insufficient_data,False,,,,3
sjws,insufficient_data,False,,,,5
ccp,insufficient_data,False,,,,2
ilhan,insufficient_data,False,,,,3
icu,insufficient_data,False,,,,2
